nomor;mxid_cmp_d3d1;lq45_cmp_d3d1;hsce_cmp_d3d1;usd_cmp_d3d1;mxidlarge_cmp_d3d1;mxidfin_cmp_d3d1;klse_cmp_d3d1;masiaem_cmp_d3d1;mxidscl_cmp_d3d1;mxapj_cmp_d3d1;kospi_cmp_d3d1;mxidmid_cmp_d3d1;yenidr_cmp_d3d1;set_cmp_d3d1;djia_cmp_d3d1;mxasj_cmp_d3d1;gbpidr_cmp_d3d1;as51_cmp_d3d1;mxap_cmp_d3d1;mxwd_cmp_d3d1;sp500_cmp_d3d1;hsi_cmp_d3d1;twse_cmp_d3d1;smi_cmp_d3d1;as30_cmp_d3d1;cac40_cmp_d3d1;msciw_cmp_d3d1;ftse_cmp_d3d1;nikkei225_cmp_d3d1;msciem_cmp_d3d1;ibex_cmp_d3d1;omx_cmp_d3d1;stoxx_cmp_d3d1;nasdaq_cmp_d3d1;topix_cmp_d3d1;dax_cmp_d3d1;pcomp_cmp_d3d1;nifty_cmp_d3d1;euro_cmp_d3d1;sensex_cmp_d3d1;yen_cmp_d3d1;dxy_cmp_d3d1;xaud_cmp_d3d1;pounds_cmp_d3d1;wti_cmp_d3d1;szcomp_cmp_d3d1;brent_cmp_d3d1;cpo_cmp_d3d1;shcomp_cmp_d3d1;Tekanan
192;2.684194688;3.740702599;0.850181772;-0.098214769;3.249641721;1.039345975;2.154452363;-1.121671964;0.954582454;-1.247990501;-2.350536706;2.64870626;-0.516311801;2.122671111;-1.008465821;-1.542513028;-1.719885028;1.904688965;-0.780552371;-1.578524596;-1.861872662;1.370456373;-2.789776931;-0.373351653;1.796459315;0.181795095;-1.615772501;-0.133067486;0.147742507;-0.60130826;-0.087060799;0.19769945;-0.356440679;-3.048298139;-0.189099506;-2.046054846;-3.919776978;-1.483393483;0.062498628;-1.918203713;0.245083035;-0.08688358;-0.477271115;0.925516145;-5.751560147;-0.581064915;-4.268738522;3.360287488;-0.391417244;0
193;1.348731692;2.103685808;-4.837742844;-0.086597532;0.739372891;1.402652041;0.806324923;-3.873090379;1.754350018;-3.900831018;-6.474060172;-0.604559421;-0.018757167;3.769063174;-2.508077738;-4.323366523;0.574134566;-1.209920962;-2.826739648;-2.542301115;-2.346857755;-3.494979594;-3.402003713;0.826945081;-1.24811916;-2.48635861;-2.337776908;-2.1506287;-3.981426403;-3.320926024;-3.899584961;-5.02018612;-2.824431944;-3.526352307;-3.058900126;-2.171406528;-2.492887911;-3.345831987;1.310489995;-3.681433524;-0.354117233;0.888385805;-0.328503222;0.335825924;1.817755305;1.277394678;-2.651235741;-1.250706504;1.096952287;1
194;0.60301401;0.947748275;-8.92115038;-0.279635307;-0.740850862;1.111787406;1.180250623;-2.543852234;1.013512251;-2.121472922;0.414028412;1.964322051;-0.082975371;6.215394616;0.407182718;-1.846072184;0.36104916;-2.214487393;-1.950205848;1.224679313;2.881079406;-3.14492524;-10.91981645;1.981769071;-2.177435866;0.093220157;1.285296748;0.346399211;-3.336574259;-0.549863516;-0.182716294;0.466178936;1.520229652;6.277655892;-2.30839406;1.311809107;-1.165431662;0.869419068;1.301940975;0.983897505;0.321386519;1.015286489;-0.078619594;0.171630841;-0.272001274;0.252836738;-1.189948814;4.658586309;0.162863391;0
195;-0.019874376;0.548821838;-0.199807294;0.33960602;0.237722937;1.133075663;0.838776514;4.321455166;1.362073486;3.624956022;6.167723704;2.313114015;-1.267239521;3.204998518;2.501611252;4.354792808;-0.619192398;0.175420573;1.855461233;2.940036649;4.222514501;4.063020415;-0.390097968;0.976325547;0.2958326;3.42562029;2.788771799;2.07006267;2.055532284;3.646464487;3.877716636;0.134849862;4.963540438;9.713801997;1.989161956;2.054051844;-0.975318951;3.083572178;-0.490181757;2.839080495;1.107853885;-0.190029759;0.404444082;-0.586595998;0.718014641;0.925457005;1.600449034;4.19938265;1.266391166;1
196;-1.157941325;-1.453484888;5.446714735;0.570779231;-1.488240536;-0.467141841;1.206677293;5.199883197;-1.252272893;4.212767119;2.64743474;-2.26571264;0.698526194;-0.162085038;1.196800157;4.352657747;1.066063506;2.351069349;2.115007542;0.85489765;0.558481622;4.616437351;11.80872882;0.13641037;2.179481248;1.978609344;0.729351642;1.535253707;1.918739005;1.461923921;-0.314357122;-5.068933665;1.375325498;1.422047774;1.222735035;0.148638789;0.868162324;-1.821461906;0.969317031;-2.254227834;-0.196020254;0.581224886;-0.021632887;-0.597345349;2.556788524;2.445245854;4.271789598;1.020595641;2.413590396;0
197;-0.394381945;-0.481649362;-0.817724131;-0.164673634;-0.216911315;-0.100960277;1.090319222;2.050330694;-1.624132563;1.09823771;-0.090625335;-0.243317466;1.986591234;-0.503500532;1.748075031;1.342045423;0.89373418;0.840611257;0.01774478;0.981685107;-0.075585565;-0.854784087;9.493899139;1.961773778;0.690841489;2.891850093;0.99182525;2.586308981;-0.400491597;0.216654225;2.161347935;3.559018897;2.940293213;-1.701007222;-1.009107519;2.659725082;2.449065696;-1.703301638;0.905939313;-1.145615675;-1.062391333;0.178076932;-0.447071116;0.03389936;-0.948572951;0.789896601;-0.244221262;2.002750674;0.510707594;0
198;-1.242982855;-0.950275589;-2.589768385;0.839940796;-2.307026584;-0.189262707;-0.067952351;1.07053341;-1.806850141;0.065904954;-0.741676045;-1.861759617;0.002791703;-0.085203243;1.096629767;0.948411932;-0.744507187;-0.782223339;-0.500054389;-1.17292848;-2.438252954;-0.775388932;4.553760732;1.242712523;-0.898039137;0.381089665;-1.299764127;-0.163304605;-1.645860237;-0.127513836;0.070361741;2.352866033;0.457045129;-5.678808188;-0.948794813;2.194236556;2.083470989;3.641465905;0.765255327;3.817502689;-0.067452737;0.765408151;-1.872995427;1.237512859;-0.215590793;0.077405384;-0.233728714;-0.0308417;0.505457986;0
199;-1.971402446;-2.378845963;1.141801242;2.099734327;-5.086304582;-1.545832317;0.662407478;-2.005823316;-1.54084442;-0.978768748;-5.280944504;-1.352262982;0.545319281;-0.399439692;1.874639565;-0.922315906;1.591171654;-0.504216289;-0.844211251;-0.805798818;-1.223873014;-0.30867008;-2.069764108;0.109466481;-0.403604524;-0.931323963;-0.83147071;-1.153134876;-3.774943405;-0.707374539;-2.422530935;-1.408893459;-1.267872142;-4.013752968;-1.299441275;1.710351429;0.068041294;2.319297422;-0.336082811;2.25211388;0.817059646;-0.005333125;-2.268692541;-0.409890143;-1.833613091;0.143948819;-2.160626366;2.932615664;0.599464488;0
200;-3.685564365;-3.227689253;3.247753162;4.523492071;-6.548366073;-0.085379406;0.051377567;-3.247597606;-1.117543021;-1.151558369;-3.53959423;-1.907241194;4.806000585;-1.775386954;4.471340798;-2.242544307;5.984212316;0.691396331;-1.151728322;1.739426248;2.597715366;-1.339041581;-4.874115133;1.15474241;0.605799667;1.348257739;1.8804073;1.338135293;-2.628362971;-0.084436139;-0.188139624;0.178317311;1.211046978;-2.441815835;-1.658089048;2.472710006;-0.580948262;-1.574256248;-1.194901901;-1.684235626;0.5745917;-0.9312508;-0.091655712;-0.826869268;-2.557134497;0.481929055;-2.540479344;0.015360329;0.347320284;0
201;-0.793471855;-1.561324213;3.883716;2.076068575;-8.301905056;4.657179841;-5.076363712;-1.92169064;-0.269408496;-0.901939156;-0.084926725;-3.735344707;2.774628504;-0.884578732;3.658654712;-0.831896685;2.671068949;0.308619422;-1.513044593;2.267302141;3.599018095;-0.062687989;-4.365278214;1.149238102;0.363250402;2.060077878;2.346076966;1.128497194;-0.27086903;0.231739988;-0.410749317;1.66474551;1.728374214;2.788974179;-1.363856551;2.173145107;0.186347598;-0.477256948;-1.149794414;-0.347385417;0.255750268;-0.652125576;0.200918856;0.507800414;-0.019149031;-0.485111581;-0.571235666;-1.747552783;-0.375563356;0
202;3.145775635;1.79272861;5.850166564;-2.588590044;-0.963949111;5.895410636;-2.245536118;2.145563181;2.273744389;2.292819228;8.727876769;-0.256256833;-2.335815713;3.506442117;0.556564564;3.069797942;-3.126260527;0.346723675;2.409790816;2.071541724;1.686228635;3.595011573;-4.083733677;0.356270729;0.297750817;1.741941484;2.065387649;0.931985422;2.860342964;2.377919467;-0.046938849;3.360783762;1.956382131;4.540388867;2.28090936;1.98064343;0.122711181;2.753945612;-2.484364664;2.679573835;-0.727686392;-1.562758968;0.226228436;-0.176471111;1.402688491;0.065375434;0.517453122;3.828224366;0.046144741;0
203;-0.108903974;0.565718813;1.056832423;-1.31982605;1.366671259;1.857422115;-0.499440035;3.545728304;2.260981087;3.084463265;8.424173575;-0.658136896;-1.432153527;3.087064383;-0.91541063;3.629197624;-2.284011118;1.212724761;3.007709522;1.010443544;0.043174431;2.726531484;1.475370702;1.300071693;0.96830483;0.036273013;1.011078299;-0.636059904;1.904262454;2.595388303;1.415685675;0.939568754;0.547577543;1.785031171;3.386433198;0.16659232;-0.023513704;4.441617613;-1.155885639;4.453804375;-0.59875135;-0.778514082;-0.010401363;0.08110525;-0.566990019;1.133750469;0.182855915;0.244464629;1.160678619;1
204;-0.673559857;-0.40238938;0.044724067;-0.410387857;0.128692858;1.145952687;0.356793574;3.753209267;1.708296706;2.444407168;2.11366754;0.21926068;1.045484487;2.860700451;-0.745474963;2.698990213;-0.066061435;1.292578237;1.643533399;0.705355343;0.324835647;1.700994271;6.897408731;0.960072277;1.167543419;-0.082544655;0.59079501;-1.084578292;-0.166201861;1.657730073;-0.069032669;0.552343694;0.49072356;3.535939659;-0.094256649;1.003726777;0.04446177;3.513843343;-0.521995236;4.02095188;-0.876648261;-0.45998766;0.082248757;0.148988229;-1.660341271;0.304674315;-1.495776731;0.348855641;0.244848189;0
205;2.811971972;3.017046565;4.180809884;-0.017025642;2.468829904;1.203347864;1.836480875;2.518811269;1.900498374;2.110573462;-0.15038113;4.488357879;0.360057841;4.266200966;0.837817408;1.597600832;-0.755235046;1.428893263;2.523449615;0.590671977;0.158624154;2.592289452;0.496444346;0.464680581;1.331022566;-0.788308753;0.59222755;0.530558795;3.554698123;0.663674359;0.971453026;-0.286269963;0.128702415;-0.406420203;2.023653754;0.662165392;0.040828338;1.254533437;-0.433726581;1.484514852;-0.703398248;-0.038821849;-0.062680251;1.355129333;0.880752869;0.274837747;1.687213607;0.026874646;0.203570473;0
206;3.559054465;4.876242676;1.430296238;1.334653336;4.672844296;0.282518185;0.615002185;1.587343049;1.537507582;1.344112174;-1.291974364;4.634083601;0.276975248;1.58762984;1.090171234;1.032909904;-0.580046787;1.591175366;1.390018477;0.405005017;0.398890814;1.461269806;1.336602534;0.757793758;1.46737628;-0.218005947;0.339810438;1.375144561;-0.060058216;0.842249321;0.410916218;-1.864169032;-0.392293842;-0.979932282;0.093773187;-0.843745903;0.007923302;0.374690436;0.836716582;0.530637557;-0.062082675;0.568593143;-0.281494302;1.133684584;2.10345991;0.506192174;2.552049472;-1.928172193;0.621713696;0
207;2.031151951;4.296350084;-2.193544601;0.37317143;6.269857772;0.413945438;-0.747454788;2.035714663;-0.234086325;0.922894689;0.390670151;3.078393076;1.617894184;2.541659619;-0.704663003;1.314235605;-0.063089878;0.635547481;-0.370835312;-1.072642486;-1.683639882;-0.138632866;7.337704621;-0.46550093;0.632209976;-0.189856721;-1.04473267;0.756659464;0.273423589;0.208885955;-1.202229495;-1.085345948;-0.673566458;-5.432412303;-0.062343742;-1.722713827;-1.589088909;2.150255897;0.882725439;2.492940672;-0.338672847;0.445973031;0.05153151;0.196386684;1.2173329;0.748584342;0.261205113;-1.927026545;0.991280309;1
208;-0.191374322;0.973377816;-2.114043;-0.099457354;2.751879937;-1.516018701;-1.429999017;0.480534734;-1.290555296;-0.639784171;1.470697499;0.589276874;0.466933037;0.529269489;-0.948756804;-0.131110996;-0.110064709;-1.105882636;-1.653869656;-1.726277791;-2.079680943;-1.918327653;3.595500318;-1.288807679;-0.969070841;-1.787788982;-1.695645153;-0.530952422;-1.717051198;-1.410596199;-2.999172023;-1.714105119;-1.281383292;-6.431687484;-1.771099881;-1.604656831;-1.611924209;2.018077472;-0.74403347;1.767013579;0.328893412;-0.27043385;0.447455531;-0.093403998;1.550502558;1.783693799;1.549867791;0.335150197;1.822712566;0
209;0.255201088;0.782663515;-1.48211212;0.063789252;5.393555113;-2.579765927;-0.683238188;-0.837289448;-0.565164139;-1.586790608;1.332402939;0.801132894;-0.584274917;-2.086945819;-2.844561363;-1.080165713;0.687011146;-1.492681038;-2.446041227;-2.361561051;-3.047935692;-1.633156433;0.243286811;-0.678199832;-1.420496225;-2.974195054;-2.488520465;-1.225331433;-2.580430612;-1.454530639;-4.784413704;-4.189334734;-2.478966265;-6.30301196;-2.574212132;-2.258747171;0.824849275;-1.998932407;-0.505083191;-2.345892542;0.555649158;-0.38797651;-0.184709758;-0.039964173;2.466782819;1.822963389;2.310480228;0.037720772;1.738038264;0
210;0.138722811;1.311269863;-4.93217824;0.595836058;4.260657586;-1.318642907;-2.072644109;-4.735210895;-0.764260771;-4.119692544;-3.799471934;1.596706277;-2.688386002;-2.185316391;-2.967093364;-4.580418254;1.577058339;-1.24433239;-2.866697389;-3.211691174;-3.579378198;-4.503433716;-4.730294257;-0.249536028;-1.09867889;-3.625319991;-2.996181823;-2.630200156;-2.642044056;-3.617885175;-3.673474975;-4.331896697;-3.377187231;-7.310068394;-2.38994237;-3.199799818;-2.227284837;-5.013348037;0.986613717;-5.180130403;0.284034738;0.394396298;-0.440847276;-0.398254567;1.632362009;1.675119716;2.325654892;-2.608761782;1.923967424;0
211;-1.818057707;0.173105841;-1.7573387;1.395053373;-0.104975397;-0.93320679;-1.08076852;-2.642869922;-0.666822251;-1.716093401;-2.050370714;1.313832411;-1.640840587;-1.6126413;0.836726995;-2.068705474;1.464637668;-0.459700368;-2.03749734;0.443948918;1.145963172;-1.225676203;-5.268480039;0.88404474;-0.201969131;1.386892292;0.3586186;0.133877935;-2.173565345;-1.625005411;2.723514735;0.860539399;1.699008139;3.587868582;-1.795496751;1.777012266;-1.465820033;0.155551722;0.255581038;0.163676749;0.24948286;0.464386853;-0.11557513;-0.309693145;2.439206507;1.791507579;2.147664199;-1.089403363;1.916203292;0
212;-2.935467375;-1.584845066;2.132712264;1.023272076;-2.989078641;0.170161111;0.096145687;1.739192035;-0.829529137;1.69152648;3.437113259;-0.888989903;2.468398636;0.60369428;1.679036162;1.757672207;-0.191032631;0.879541717;-0.053178428;2.186892608;2.880639022;2.061969915;-0.962401811;1.326783972;0.844006611;4.264634886;2.428408861;2.537740912;0.819667967;1.740388805;3.995302864;4.588189419;4.189243065;6.755724874;0.378543686;3.094786118;0.936336818;3.388744211;-0.069953202;3.332236998;0.840849373;0.661750358;0.24280626;0.868170142;3.260453785;0.65654834;2.893325747;0.061356546;0.635677;0
213;-3.659132192;-2.901390025;2.381698253;0.500945383;-5.326370934;0.379604654;-2.104794567;-1.267452713;-1.239881087;-0.725759183;0.387273558;-2.912203251;2.271821585;0.659140888;-0.264260818;-1.023614104;-0.12891256;0.226560025;-1.444205512;-0.916243402;-0.668229045;0.948872169;-5.429338465;0.200643236;0.317829681;1.061904015;-0.810283083;0.262843083;-0.463160203;-0.992627252;-1.229071058;0.461746479;-0.021497649;-3.393558979;-0.462937151;-1.84290482;-0.136748601;-0.787247805;0.596442896;-1.052586801;0.77714795;0.599108103;0.602134607;0.365181183;0.671504782;0.722455893;0.194849323;4.732113923;0.583882551;0
214;0.03671063;0.748663212;2.273259402;0.836860976;-1.002725734;2.100721429;-0.291339981;-2.271944624;0.693178448;-1.228638034;-1.160232374;0.169796655;-0.001939512;2.051632875;-0.736741506;-1.595378249;0.888428409;0.252860975;-1.847605231;-1.760491691;-1.607602984;0.171070332;-6.687263883;0.366559382;0.326400221;-2.296742157;-1.646240704;0.225638401;-1.721120588;-1.808104354;-4.472761667;-2.07547934;-1.942670039;-4.371679724;-1.472045298;-3.095205381;-0.046969561;-0.826822768;1.144180195;-1.127839981;-0.018122662;0.897763436;0.277255891;0.463748817;-0.33037211;0.57717293;-2.286645271;3.90194774;0.554463079;0
215;3.633591688;2.819907896;-0.255389846;0.857887296;2.914566786;2.353924393;1.170783959;-3.950418033;1.683996193;-1.936903325;-3.12810249;1.905890848;0.419137493;-0.542510816;-1.883189652;-2.714414577;1.076710193;0.695447587;-1.327469042;-2.332337372;-2.110130431;0.231789993;-11.12107072;-0.016962024;0.632346963;-4.091156171;-2.280182899;-1.25737605;-0.401868425;-2.708035816;-5.766758357;-1.27430875;-3.182440829;-5.020749083;-0.761564544;-3.490013363;-0.230760978;0.309449924;0.082732463;0.625004374;0.794401029;0.490667275;-0.02856297;0.170160436;0.238105613;0.028677261;0.747673012;1.037786787;0.209061559;0
216;1.661439265;1.272068031;-0.538795504;-0.257199018;1.338909767;0.757112216;-1.043279748;-2.840912398;0.291285995;-2.111185637;-3.568360368;-0.001179028;0.415115066;-2.535685548;-1.449356499;-1.97132445;-1.539956282;-0.825703657;-2.339583724;-1.815408306;-1.496422672;0.04725199;-4.660567349;0.318476396;-0.725724247;-1.329753528;-1.763809173;-0.955473846;-1.071608227;-2.104909703;-2.598169776;-0.697407326;-1.239451659;-5.096838066;-1.503784522;-1.151949173;-1.510897774;-0.192880976;0.617543275;0.383656773;1.113364719;0.58896669;0.027542068;0.200186916;-0.763279554;0.12303388;0.153624248;0.957349893;0.198890725;0
217;1.27001546;1.923236607;-2.533703304;-0.773746122;0.562348883;-0.717213464;-2.372721271;-2.008367322;0.320829885;-1.713975362;-2.910497953;2.580837687;-1.076342752;-1.521175798;-0.7297299;-2.00061886;-0.594827815;-1.375017097;-1.828734676;-1.872183924;-1.390959874;-3.87678066;5.936221804;-1.312606631;-1.119597488;-1.276937966;-1.957081422;-1.90889986;-1.467954582;-2.268006209;-3.107610684;-3.788162368;-1.27275157;-4.083040924;-1.702484777;-1.508842672;-0.671484647;-1.262054453;0.641851927;-1.638828416;0.31693869;0.501729927;0.12649605;1.390455563;0.388949051;1.068938941;0.533530518;-2.091825694;0.590265908;0
218;3.412177983;3.173765225;-1.656522414;-0.683283462;2.900773862;-1.803500615;-2.491483271;-3.448323807;1.127256654;-1.433986966;-3.251002991;2.479780548;-1.161084826;-1.001235081;0.076101703;-2.439519959;-0.735756474;-0.577600813;-1.194006333;-1.927796303;0.047770033;-4.084456316;0.804567672;-1.069911198;-0.484148687;-0.522909071;-1.828560588;-1.589172916;0.004022327;-3.477873961;-2.828607219;-3.168764343;-1.209421173;-0.01683769;0.01085533;-1.080489394;-0.077510129;-1.566662076;0.591197746;-1.823480196;0.064799747;0.080885321;-0.120791241;1.376516123;0.070627125;1.464708496;0.501379841;-1.28880143;0.987433767;0
219;1.255680548;1.127869784;-0.320404441;0.245192613;2.317935199;-0.942685928;-1.101030078;0.259323516;0.113573253;0.703065709;1.675029651;-0.366700388;-0.694666479;0.650842083;0.695500391;0.746899101;-1.762310684;0.063022518;-0.4846763;1.288745608;1.51301384;-2.617304765;5.629212083;0.773589595;-0.099571016;3.304387088;1.507339121;1.79521617;0.173056959;0.074663062;4.284155552;2.872329858;3.187310107;5.324066007;-0.401379948;2.42540903;-0.879591414;0.162843048;0.864478655;0.116591092;0.894264765;0.645612277;0.022053314;0.622641004;-0.101663304;-3.031966482;-0.377080409;0.521572377;-2.804168902;0
220;-1.423786964;-0.429015604;-1.783527189;0.260250491;-1.161319207;-0.001498421;3.046009259;3.735307762;-1.834496215;2.749339544;7.68497413;-0.650804373;-0.587287874;0.032521982;0.092026508;3.311023004;1.272946533;0.600382666;1.762588962;2.278290075;0.0977731;0.385973601;5.649054997;1.162247135;0.593009887;1.94579932;2.271523168;1.451558977;-0.027825319;2.55646083;2.272512987;3.649781316;2.106538161;0.124451291;0.003362123;1.589287751;-0.944429607;2.950368179;-1.469552973;3.137652967;0.174801193;-0.874471527;1.622344249;-1.227218317;-0.047020734;-3.091921397;-0.818608233;-1.206488856;-3.281647131;0
221;-2.278606408;-2.002618103;-4.28816896;0.507323137;-2.115076668;-0.656780549;3.525466087;0.672916485;-1.766432427;0.981326065;1.014572234;-2.082488456;-1.419227153;-0.637471724;0.439515907;0.770687727;1.343989633;0.70162605;1.752394078;0.34582706;-0.500597624;1.187303027;-1.099769515;-0.176141568;0.779852073;-1.245188081;0.324687705;-1.189541089;2.401984097;-0.675913766;-3.107032911;-0.043470816;-0.877422205;-5.914056768;1.516564034;-0.712787913;-1.684526994;3.99717445;-2.083815436;4.074577953;-1.109041231;-1.603052078;1.280003067;-1.376754606;0.043125511;1.384571963;-2.768622523;-4.390045674;1.340965247;0
222;-1.522922336;-1.32354369;-9.083993961;0.492995536;-0.499585398;-0.958886922;0.212661511;-3.667715645;-1.206126996;-2.653844406;-6.824243262;-1.165730699;-0.937464187;-0.646684602;0.699573287;-3.073760919;0.888043445;-0.781043911;-1.806785637;-0.899857685;-0.409391046;-2.935872039;-2.161524498;-0.886187192;-0.760127768;-1.78400308;-0.701396928;-3.335741187;-1.628220533;-3.191922463;-0.565016152;-1.238568604;-0.758619611;-6.100753475;-0.825082285;-1.413770696;-2.190259685;0.944051607;-0.506523609;0.726428763;0.55842949;-0.303914903;-1.416919681;-0.418006512;-1.960495526;0.682711486;-1.161153152;-4.577152654;0.876002737;0
223;0.802251474;0.984423154;-6.025310731;0.772380415;1.548102651;1.769830307;-1.140869833;-2.827401412;-0.20302806;-2.672414963;-5.138370376;0.258174515;1.774020538;-2.002659768;-0.840854259;-3.261331038;0.887470499;-1.047235147;-1.128330037;-1.292951394;-1.478969239;-4.081166673;-1.984739693;-1.218352685;-0.953660941;-2.303183468;-1.32953284;-1.784039393;0.057309919;-3.212546953;-1.592471792;-1.597898916;-2.089982322;-5.030321922;-0.090321326;-3.825214609;0.091698187;-0.418102052;-1.889099505;-0.745767187;0.168520654;-1.251229658;0.312932577;-0.439359233;-1.160664686;-0.477685965;-0.93883401;-1.016431062;-0.443672547;0
224;0.236754611;0.242887886;4.006462357;0.188473163;0.148783937;1.591534607;-0.861367026;1.046920583;1.052684777;1.059454006;-0.266937554;0.534306105;1.888203558;-3.323295756;-2.426969836;0.458123179;0.976838975;0.102458889;1.693125578;-0.876017606;-1.991158535;1.867232156;0.298950169;-0.164910477;0.148894671;-2.235747826;-0.750978224;0.040574972;2.228282629;-0.884710326;-1.565344885;0.850330792;-1.25358176;-2.302443556;2.255758587;-1.346607067;-1.383864086;0.931670021;-2.494684909;0.891475802;-0.059137569;-1.568337148;1.024813665;-1.571667437;-7.499705845;0.819910489;-7.85794587;4.474284247;0.620882385;0
